0 -223 -409
1 -33 -55
2 -58 -82
3 21 16
4 -26 -43
5 -7 -11
6 2 1
7 3 3
8 -3 4
9 -8 -12
10 -1 3
11 3 -3
12 -2 -1
13 9 2
14 1 2
15 3 4
16 -4 -9
17 1 4
18 7 1
19 1 1
20 3 -1
21 -2 5
22 1 0
23 3 8
24 -4 2
25 1 3
26 -3 0
27 -2 0
28 1 2
29 -1 -2
30 -2 -1
31 -3 2
32 1 2
33 4 2
34 1 6
35 3 -3
36 -2 -7
37 -1 -1
38 -1 2
39 2 -2
40 2 5
41 1 -3
42 1 2
43 0 -1
44 2 -1
45 -1 -2
46 1 3
47 3 1
48 -1 -3
49 -1 -4
50 0 -1
51 0 -1
52 0 0
53 0 1
54 0 0
55 0 1
56 0 3
57 1 -1
58 -1 -4
59 -1 1
60 2 1
61 0 0
62 1 0
63 0 1
