0 -315
1 -35
2 66
3 24
4 33
5 46
6 9
7 27
8 18
9 8
10 4
11 -2
12 4
13 1
14 -20
15 0
16 -12
17 -9
18 -7
19 4
20 3
21 3
22 1
23 -1
24 6
25 4
26 0
27 -3
28 3
29 -1
30 -2
31 -7
32 0
33 -3
34 2
35 6
36 3
37 3
38 1
39 -3
40 1
41 1
42 2
43 -2
44 4
45 0
46 -3
47 -2
48 2
49 1
50 0
51 -1
52 1
53 0
54 0
55 1
56 -1
57 -2
58 -2
59 -1
60 0
61 0
62 0
63 -1
