0 -295 -396
1 -30 -11
2 37 -28
3 -3 -9
4 20 13
5 17 15
6 -36 -18
7 5 11
8 13 -4
9 1 -5
10 -6 -7
11 -8 1
12 -14 -2
13 28 4
14 -21 -14
15 3 2
16 8 13
17 2 -2
18 15 -8
19 -5 5
20 2 14
21 0 -8
22 3 -9
23 -12 -18
24 -3 -4
25 0 1
26 -1 0
27 -3 0
28 0 2
29 0 5
30 4 3
31 -13 -6
32 3 6
33 5 19
34 0 5
35 1 4
36 -3 -6
37 -5 -3
38 -5 -8
39 9 8
40 0 -1
41 1 3
42 -1 0
43 0 0
44 -2 0
45 1 0
46 -6 -3
47 2 4
48 3 1
49 -1 -1
50 3 1
51 -2 -3
52 3 3
53 1 0
54 -1 -1
55 -1 -1
56 1 -1
57 -2 -2
58 -1 -1
59 -2 2
60 0 1
61 0 -1
62 1 0
63 2 -2
