0 -592 -548
1 -4 10
2 -29 -26
3 -25 -26
4 2 8
5 -24 -22
6 -11 -19
7 12 12
8 -4 -1
9 10 -4
10 9 4
11 0 -4
12 10 7
13 -5 -6
14 2 5
15 9 6
16 7 -1
17 7 5
18 -13 -18
19 10 7
20 -1 -2
21 0 1
22 -1 -3
23 -8 -5
24 -6 1
25 1 5
26 -2 6
27 3 4
28 0 0
29 -1 2
30 -1 5
31 2 8
32 -4 -2
33 -2 4
34 1 2
35 2 0
36 -3 -2
37 0 3
38 -3 1
39 -1 -4
40 -2 -1
41 -1 -1
42 1 -2
43 2 0
44 1 3
45 -2 -1
46 2 2
47 0 2
48 0 0
49 3 1
50 0 -1
51 3 -1
52 1 -1
53 -1 -1
54 0 1
55 0 1
56 2 2
57 0 1
58 1 1
59 -1 -2
60 0 -1
61 -1 0
62 0 1
63 1 -1
