0 -477 -408
1 19 21
2 -31 -33
3 6 0
4 -2 -14
5 17 14
6 17 8
7 28 -4
8 -1 8
9 0 -9
10 1 -4
11 4 -2
12 13 8
13 9 -5
14 7 6
15 2 2
16 0 1
17 -9 -8
18 7 7
19 -1 -2
20 2 6
21 1 0
22 4 5
23 12 7
24 -4 2
25 -5 -6
26 -1 3
27 -1 2
28 0 1
29 -3 2
30 -3 2
31 0 4
32 1 6
33 -1 5
34 3 -2
35 -2 -3
36 2 -4
37 4 -3
38 1 0
39 -1 5
40 -6 2
41 -3 -1
42 0 -1
43 -1 0
44 -2 1
45 3 3
46 1 1
47 5 -1
48 -3 -4
49 0 -2
50 0 -2
51 1 1
52 -1 1
53 1 1
54 -1 -3
55 1 0
56 1 0
57 1 1
58 2 -2
59 2 2
60 1 1
61 1 0
62 1 0
63 -4 -1
