0 -486 -417
1 9 19
2 -10 -11
3 -2 -9
4 1 6
5 -30 -27
6 21 24
7 -7 -11
8 13 22
9 4 -1
10 -4 -2
11 13 20
12 10 2
13 21 17
14 -12 -19
15 1 6
16 -4 -1
17 -7 -1
18 -6 4
19 -7 4
20 4 4
21 -1 1
22 7 6
23 6 3
24 -12 -5
25 -1 1
26 0 0
27 -4 -5
28 7 1
29 1 1
30 1 -1
31 -1 1
32 -6 2
33 -1 1
34 -4 -1
35 3 4
36 1 0
37 -1 1
38 1 0
39 2 1
40 -1 -1
41 0 1
42 0 -1
43 0 -1
44 0 1
45 1 1
46 -2 2
47 3 2
48 0 0
49 1 -1
50 0 1
51 -2 2
52 1 1
53 -1 -3
54 2 -1
55 -1 0
56 0 3
57 -2 1
58 -1 0
59 0 1
60 0 0
61 -3 2
62 -1 0
63 1 0
