0 -62 -144
1 17 -3
2 -9 11
3 3 3
4 9 11
5 -2 -2
6 -1 2
7 22 21
8 -7 6
9 5 -1
10 -2 0
11 7 -1
12 14 3
13 -17 -7
14 -4 -8
15 3 2
16 -2 -3
17 -2 -12
18 -5 -6
19 -1 1
20 2 1
21 -3 -3
22 3 2
23 4 -2
24 8 3
25 -10 -9
26 -4 -1
27 -4 1
28 2 2
29 -2 -1
30 1 -2
31 -5 -4
32 4 0
33 -3 -3
34 -2 0
35 2 -6
36 2 0
37 3 -1
38 -1 0
39 1 2
40 -1 -2
41 -1 0
42 1 1
43 -1 1
44 1 -2
45 -1 -1
46 -1 -1
47 -2 1
48 -1 0
49 0 0
50 1 -1
51 1 -1
52 0 -1
53 1 -1
54 -1 0
55 0 -1
56 0 0
57 0 -2
58 0 0
59 -1 0
60 0 -1
61 0 -1
62 1 -2
63 1 1
