0 -446 -635
1 -41 -25
2 -107 -86
3 -12 -24
4 24 -9
5 -32 -35
6 19 36
7 -4 1
8 21 27
9 -4 8
10 4 -2
11 -12 -8
12 17 23
13 14 14
14 2 -1
15 0 0
16 -2 5
17 -19 -22
18 -4 -2
19 -1 0
20 -3 -6
21 11 -2
22 7 -1
23 0 -7
24 -1 -5
25 10 12
26 2 -2
27 2 3
28 4 -1
29 3 -1
30 0 -1
31 -1 -5
32 6 3
33 -2 4
34 -5 1
35 4 5
36 1 -7
37 0 3
38 -6 -2
39 1 -1
40 -2 1
41 0 -1
42 -1 -1
43 -1 2
44 0 2
45 0 0
46 4 -1
47 4 2
48 -5 0
49 6 3
50 -3 -3
51 -2 0
52 0 0
53 1 0
54 0 -1
55 3 1
56 -1 -1
57 -3 -3
58 1 -2
59 -1 0
60 0 -1
61 0 0
62 4 -2
63 -1 1
