0 -510 -606
1 -21 18
2 -83 -43
3 25 32
4 0 23
5 -18 -31
6 -25 -11
7 -5 -32
8 -10 -2
9 1 5
10 -4 -10
11 -16 -19
12 17 18
13 -7 14
14 11 0
15 5 9
16 1 4
17 -7 -11
18 -10 -8
19 -7 6
20 -1 1
21 -3 -2
22 5 1
23 -1 0
24 -2 -1
25 -5 1
26 1 -3
27 -1 -1
28 1 -1
29 5 0
30 -2 3
31 -5 0
32 7 6
33 11 3
34 3 -1
35 6 -1
36 -1 2
37 -3 0
38 -4 -3
39 -4 1
40 -1 0
41 -3 0
42 1 0
43 -2 1
44 0 -1
45 -1 1
46 3 -3
47 -3 2
48 1 0
49 1 -1
50 1 0
51 0 1
52 -2 1
53 1 1
54 -2 -1
55 0 0
56 1 0
57 6 0
58 -1 1
59 -1 -1
60 0 1
61 0 -1
62 -1 1
63 -1 1
