0 -316 -353
1 12 25
2 36 18
3 -31 -1
4 -35 -15
5 4 15
6 -11 -17
7 9 7
8 32 15
9 24 16
10 -6 4
11 -10 4
12 -7 -2
13 17 12
14 14 3
15 -7 -3
16 -4 0
17 -10 -6
18 3 -4
19 13 1
20 0 -1
21 8 3
22 -5 1
23 4 2
24 9 1
25 8 5
26 5 2
27 2 5
28 3 2
29 0 -2
30 -3 1
31 -6 0
32 -9 -2
33 11 4
34 -4 -3
35 -3 1
36 1 2
37 -3 0
38 1 -2
39 3 2
40 1 1
41 1 -3
42 0 -2
43 -1 0
44 -1 3
45 -1 1
46 -6 0
47 3 0
48 8 0
49 -4 -3
50 1 -1
51 5 -1
52 -2 -1
53 -1 0
54 0 0
55 -1 0
56 -1 -1
57 1 -1
58 5 1
59 -1 0
60 0 -1
61 0 1
62 -1 0
63 -3 -1
