0 -415 -401
1 65 48
2 -32 1
3 16 12
4 -20 -2
5 5 16
6 0 -4
7 15 16
8 -11 -1
9 5 13
10 2 3
11 6 10
12 -1 5
13 -5 -3
14 6 -2
15 7 0
16 -4 -7
17 5 14
18 -6 -6
19 -1 0
20 2 6
21 0 2
22 1 2
23 3 2
24 -2 -3
25 -3 -2
26 0 -1
27 2 1
28 -2 0
29 -2 -1
30 6 -2
31 -2 0
32 0 -3
33 -1 4
34 -4 -3
35 -3 2
36 -1 -1
37 1 0
38 1 0
39 1 -4
40 -1 3
41 0 0
42 2 0
43 -2 1
44 0 0
45 3 -2
46 2 0
47 -2 -1
48 -1 0
49 -1 2
50 -2 -4
51 0 1
52 -2 1
53 -1 -1
54 0 0
55 1 -2
56 1 -2
57 -1 -1
58 -1 0
59 -2 -1
60 -2 0
61 0 1
62 3 0
63 1 -1
