0 -103 -93
1 -99 -86
2 41 38
3 19 20
4 -22 -27
5 38 47
6 14 32
7 -37 -33
8 14 14
9 9 10
10 6 7
11 12 19
12 -10 -11
13 -12 -11
14 -13 -21
15 1 -5
16 -2 -8
17 -5 -2
18 -5 -4
19 0 -4
20 5 5
21 0 3
22 6 16
23 -9 -7
24 -9 -6
25 0 0
26 6 -3
27 -4 -6
28 2 4
29 -1 1
30 -2 0
31 0 3
32 0 1
33 5 4
34 1 10
35 2 3
36 -1 -1
37 2 4
38 -1 -2
39 -2 4
40 -1 0
41 -1 3
42 0 1
43 0 0
44 1 3
45 -3 -1
46 -2 6
47 1 -2
48 1 -2
49 1 1
50 -5 3
51 -5 1
52 1 1
53 -1 -2
54 0 1
55 0 2
56 -1 0
57 -1 -1
58 -2 1
59 0 1
60 2 0
61 1 0
62 0 0
63 1 1
