0 -91 -82
1 -17 23
2 -39 -6
3 -5 2
4 -22 -7
5 -11 -15
6 9 -1
7 -17 -16
8 7 5
9 1 1
10 -2 1
11 -3 3
12 8 6
13 2 0
14 -3 -5
15 1 3
16 -2 -2
17 2 -3
18 -2 -11
19 -3 -3
20 -1 -6
21 -2 1
22 3 0
23 -1 -1
24 -3 2
25 4 0
26 2 -1
27 -3 0
28 3 -1
29 -2 2
30 1 -3
31 0 -3
32 2 4
33 1 -2
34 -2 0
35 2 -1
36 -1 -2
37 1 1
38 1 -1
39 2 1
40 0 1
41 2 2
42 0 -1
43 1 -2
44 -1 1
45 3 -1
46 -1 0
47 2 0
48 2 -2
49 1 0
50 1 4
51 0 1
52 1 1
53 -1 0
54 0 -1
55 -1 1
56 0 -1
57 1 -1
58 -1 1
59 1 -1
60 0 1
61 0 1
62 -1 1
63 -1 -1
